"Coins"	"AdditionalReward"	"Variety"	"StartTime"	"HasEnded"	"HasWinner"	"EndTime"	"NextRaffleVariety"	"WinnerName"	"WasSniped"	"Fact"	"NumberOfPlayers"	"NumberOfPlayersJoined"	"NumberOfPlayersFailed"	"Duration"	"WinChancePerJoinedPlayer"
"6"	"FreeCachePower"	"Raffle"	"2024-12-15T19:33:59"	"True"	"True"	"2024-12-15T19:34:59"	"Raffle"	"Widzisz"	"False"	""	"6"	"6"	"0"	"00:01:00"	"0,16666666666666666"
"5"	"SuperchargeMinePower"	"Raffle"	"2024-12-15T20:45:00"	"True"	"True"	"2024-12-15T20:46:00"	"Raffle"	"Widzisz"	"False"	""	"7"	"6"	"1"	"00:01:00"	"0,16666666666666666"
"4"	"None"	"Raffle"	"2024-12-15T22:01:00"	"True"	"True"	"2024-12-15T22:02:00"	"Ruthless"	"BobGod"	"False"	""	"6"	"5"	"1"	"00:01:00"	"0,2"
"5"	"TimeWarpPower"	"Raffle"	"2024-12-15T23:07:00"	"True"	"True"	"2024-12-15T23:08:01"	"Raffle"	"Widzisz"	"False"	""	"5"	"4"	"1"	"00:01:01"	"0,25"
"4"	"TimeWarpPower"	"Raffle"	"2024-12-16T00:38:01"	"True"	"True"	"2024-12-16T00:39:01"	"Ruthless"	"accountkon"	"False"	""	"5"	"4"	"1"	"00:01:00"	"0,25"
"7"	"SuperChargeArmyCampPower"	"Raffle"	"2024-12-16T01:24:01"	"True"	"True"	"2024-12-16T01:25:01"	"Raffle"	"CompCole"	"False"	""	"10"	"9"	"1"	"00:01:00"	"0,1111111111111111"
"5"	"None"	"Raffle"	"2024-12-16T02:59:01"	"True"	"True"	"2024-12-16T03:00:02"	"Ruthless"	"awaythro"	"False"	""	"6"	"5"	"1"	"00:01:01"	"0,2"
"6"	"FreeCachePower"	"Raffle"	"2024-12-16T03:16:02"	"True"	"True"	"2024-12-16T03:17:02"	"Raffle"	"TRex - Alw"	"False"	""	"6"	"5"	"1"	"00:01:00"	"0,2"
"7"	"FreeCachePower"	"Raffle"	"2024-12-16T04:24:02"	"True"	"True"	"2024-12-16T04:25:03"	"Ruthless"	"Gunk"	"False"	""	"5"	"5"	"0"	"00:01:01"	"0,2"
"5"	"SuperChargeArmyCampPower"	"Raffle"	"2024-12-16T06:10:03"	"True"	"True"	"2024-12-16T06:11:03"	"Raffle"	"Grejor"	"False"	""	"4"	"4"	"0"	"00:01:00"	"0,25"
"6"	"FreeCachePower"	"Raffle"	"2024-12-16T08:09:03"	"True"	"True"	"2024-12-16T08:10:03"	"Raffle"	"Hatter"	"False"	""	"7"	"5"	"2"	"00:01:00"	"0,2"
"5"	"SuperChargeArmyCampPower"	"Raffle"	"2024-12-16T09:58:04"	"True"	"True"	"2024-12-16T09:59:04"	"Raffle"	"Hatter"	"False"	""	"7"	"5"	"2"	"00:01:00"	"0,2"
"6"	"SuperChargeArmyCampPower"	"Raffle"	"2024-12-16T11:00:04"	"True"	"True"	"2024-12-16T11:01:04"	"Raffle"	"BobGod"	"False"	""	"2"	"2"	"0"	"00:01:00"	"0,5"
"5"	"TimeWarpPower"	"Raffle"	"2024-12-16T12:01:04"	"True"	"True"	"2024-12-16T12:02:04"	"Raffle"	"Widzisz"	"False"	""	"3"	"3"	"0"	"00:01:00"	"0,3333333333333333"
"5"	"PoorArtifact"	"Raffle"	"2024-12-16T12:28:04"	"True"	"True"	"2024-12-16T12:29:05"	"Raffle"	"Grejor"	"False"	""	"1"	"1"	"0"	"00:01:01"	"1"
"5"	"SuperChargeArmyCampPower"	"Raffle"	"2024-12-16T14:21:05"	"True"	"True"	"2024-12-16T14:22:05"	"Raffle"	"Widzisz"	"False"	""	"6"	"6"	"0"	"00:01:00"	"0,16666666666666666"
"5"	"FreeCachePower"	"Raffle"	"2024-12-16T15:31:05"	"True"	"True"	"2024-12-16T15:32:05"	"Raffle"	"Grejor"	"False"	""	"6"	"5"	"1"	"00:01:00"	"0,2"
"7"	"TimeWarpPower"	"Raffle"	"2024-12-16T16:09:05"	"True"	"True"	"2024-12-16T16:10:06"	"Raffle"	"tv123123"	"False"	""	"10"	"8"	"2"	"00:01:01"	"0,125"
"5"	"FreeCachePower"	"Raffle"	"2024-12-16T16:24:06"	"True"	"True"	"2024-12-16T16:25:06"	"Raffle"	"Doctor K"	"False"	""	"6"	"6"	"0"	"00:01:00"	"0,16666666666666666"
"6"	"TimeWarpPower"	"Raffle"	"2024-12-16T18:04:06"	"True"	"True"	"2024-12-16T18:05:06"	"Raffle"	"Umi"	"False"	""	"6"	"6"	"0"	"00:01:00"	"0,16666666666666666"
"3"	"None"	"Raffle"	"2024-12-16T18:24:06"	"True"	"True"	"2024-12-16T18:25:07"	"Raffle"	"Widzisz"	"False"	""	"5"	"4"	"1"	"00:01:01"	"0,25"
"7"	"PoorArtifact"	"Waffle"	"2024-12-16T19:40:07"	"True"	"True"	"2024-12-16T19:41:07"	"Raffle"	"awaythro"	"False"	""	"5"	"5"	"0"	"00:01:00"	"0,2"
"6"	"None"	"Raffle"	"2024-12-16T21:22:07"	"True"	"True"	"2024-12-16T21:23:07"	"Raffle"	"Tac(ky)tic"	"False"	""	"6"	"6"	"0"	"00:01:00"	"0,16666666666666666"
"3"	"SuperChargeArmyCampPower"	"Raffle"	"2024-12-16T21:44:07"	"True"	"True"	"2024-12-16T21:45:07"	"Waffle"	"awaythro"	"False"	""	"5"	"4"	"1"	"00:01:00"	"0,25"
"51"	"FreeCachePower"	"Raffle"	"2024-12-16T22:28:07"	"True"	"True"	"2024-12-16T22:29:08"	"Waffle"	"stefano360"	"False"	""	"9"	"8"	"1"	"00:01:01"	"0,125"
"5"	"FreeCachePower"	"Raffle"	"2024-12-16T23:46:08"	"True"	"True"	"2024-12-16T23:47:08"	"Raffle"	"awaythro"	"False"	""	"8"	"7"	"1"	"00:01:00"	"0,14285714285714285"
"3"	"FreeCachePower"	"Raffle"	"2024-12-17T00:47:08"	"True"	"True"	"2024-12-17T00:48:09"	"Raffle"	"TRex - Alw"	"False"	""	"11"	"10"	"1"	"00:01:01"	"0,1"
"6"	"TimeWarpPower"	"Raffle"	"2024-12-17T02:31:09"	"True"	"True"	"2024-12-17T02:32:09"	"Raffle"	"TooBlue4U"	"False"	""	"9"	"9"	"0"	"00:01:00"	"0,1111111111111111"
"5"	"TimeWarpPower"	"Raffle"	"2024-12-17T03:44:09"	"True"	"True"	"2024-12-17T03:45:09"	"Raffle"	"Gunk"	"False"	""	"6"	"5"	"1"	"00:01:00"	"0,2"
"6"	"None"	"Raffle"	"2024-12-17T04:50:09"	"True"	"True"	"2024-12-17T04:51:10"	"Raffle"	"Gunk"	"False"	""	"1"	"1"	"0"	"00:01:01"	"1"
"6"	"SuperchargeMinePower"	"Raffle"	"2024-12-17T05:19:10"	"True"	"True"	"2024-12-17T05:20:10"	"Raffle"	"sarahxxoxx"	"False"	""	"6"	"5"	"1"	"00:01:00"	"0,2"
"4"	"FogBusterPower"	"Waffle"	"2024-12-17T06:45:10"	"True"	"True"	"2024-12-17T06:46:10"	"Waffle"	"Seraph"	"False"	""	"5"	"4"	"1"	"00:01:00"	"0,25"
"4"	"FreeCachePower"	"Raffle"	"2024-12-17T07:31:10"	"True"	"True"	"2024-12-17T07:32:10"	"Raffle"	"Grejor"	"False"	""	"2"	"2"	"0"	"00:01:00"	"0,5"
"3"	"TimeWarpPower"	"Raffle"	"2024-12-17T08:13:11"	"True"	"True"	"2024-12-17T08:14:11"	"Waffle"	"cat tail"	"False"	""	"7"	"5"	"2"	"00:01:00"	"0,2"
"4"	"None"	"Raffle"	"2024-12-17T09:41:11"	"True"	"True"	"2024-12-17T09:42:12"	"Raffle"	"Oskucity"	"False"	""	"4"	"3"	"1"	"00:01:01"	"0,3333333333333333"
"5"	"FreeCachePower"	"Raffle"	"2024-12-17T11:35:12"	"True"	"True"	"2024-12-17T11:36:12"	"Raffle"	"Widzisz"	"False"	""	"4"	"3"	"1"	"00:01:00"	"0,3333333333333333"
"7"	"FogBusterPower"	"Raffle"	"2024-12-17T13:31:12"	"True"	"True"	"2024-12-17T13:32:12"	"Raffle"	"Grejor"	"False"	""	"5"	"3"	"2"	"00:01:00"	"0,3333333333333333"
"60"	"FreeCachePower"	"Raffle"	"2024-12-17T14:47:12"	"True"	"True"	"2024-12-17T14:48:12"	"Raffle"	"Doctor K"	"False"	""	"4"	"3"	"1"	"00:01:00"	"0,3333333333333333"
"7"	"FreeCachePower"	"Raffle"	"2024-12-17T15:53:13"	"True"	"True"	"2024-12-17T15:54:13"	"Raffle"	"Widzisz"	"False"	""	"7"	"4"	"3"	"00:01:00"	"0,25"
"6"	"FogBusterPower"	"Raffle"	"2024-12-17T17:09:13"	"True"	"True"	"2024-12-17T17:10:13"	"Raffle"	"geforce"	"False"	""	"9"	"7"	"2"	"00:01:00"	"0,14285714285714285"
"4"	"SuperchargeMinePower"	"Raffle"	"2024-12-17T18:42:13"	"True"	"True"	"2024-12-17T18:43:14"	"Waffle"	"awaythro"	"False"	""	"5"	"4"	"1"	"00:01:01"	"0,25"
"3"	"None"	"Raffle"	"2024-12-17T20:38:14"	"True"	"True"	"2024-12-17T20:39:14"	"Raffle"	"Gunk"	"False"	""	"3"	"2"	"1"	"00:01:00"	"0,5"
"5"	"None"	"Raffle"	"2024-12-17T22:23:14"	"True"	"True"	"2024-12-17T22:24:14"	"Raffle"	"awaythro"	"False"	""	"3"	"3"	"0"	"00:01:00"	"0,3333333333333333"
"4"	"FreeCachePower"	"Raffle"	"2024-12-17T23:41:15"	"True"	"True"	"2024-12-17T23:42:15"	"Raffle"	"JK_3"	"False"	""	"6"	"6"	"0"	"00:01:00"	"0,16666666666666666"
"6"	"TimeWarpPower"	"Raffle"	"2024-12-18T01:12:15"	"True"	"True"	"2024-12-18T01:13:15"	"Raffle"	"sarahxxoxx"	"False"	""	"2"	"2"	"0"	"00:01:00"	"0,5"
"6"	"SuperchargeMinePower"	"Raffle"	"2024-12-18T01:59:15"	"True"	"True"	"2024-12-18T02:00:16"	"Raffle"	"ZombieSlay"	"False"	""	"7"	"5"	"2"	"00:01:01"	"0,2"
"8"	"SuperchargeMinePower"	"Raffle"	"2024-12-18T02:13:16"	"True"	"True"	"2024-12-18T02:14:16"	"Raffle"	"faxfox"	"False"	""	"5"	"5"	"0"	"00:01:00"	"0,2"
"5"	"FreeCachePower"	"Raffle"	"2024-12-18T02:51:16"	"True"	"True"	"2024-12-18T02:52:16"	"Raffle"	"awaythro"	"False"	""	"4"	"4"	"0"	"00:01:00"	"0,25"
"7"	"MarketRaidPower"	"Raffle"	"2024-12-18T04:02:16"	"True"	"True"	"2024-12-18T04:03:17"	"Raffle"	"ZombieSlay"	"False"	""	"7"	"6"	"1"	"00:01:01"	"0,16666666666666666"
"55"	"FreeCachePower"	"Waffle"	"2024-12-18T05:15:17"	"True"	"True"	"2024-12-18T05:16:17"	"Waffle"	"TR-8R"	"False"	""	"4"	"4"	"0"	"00:01:00"	"0,25"
"4"	"None"	"Raffle"	"2024-12-18T06:54:17"	"True"	"True"	"2024-12-18T06:55:17"	"Raffle"	"Gunk"	"False"	""	"7"	"5"	"2"	"00:01:00"	"0,2"
"6"	"FogBusterPower"	"Wafaffle"	"2024-12-18T07:05:17"	"True"	"True"	"2024-12-18T07:06:18"	"Raffle"	"Grejor"	"False"	""	"5"	"4"	"1"	"00:01:01"	"0,25"
"6"	"SuperChargeArmyCampPower"	"Raffle"	"2024-12-18T08:39:18"	"True"	"True"	"2024-12-18T08:40:18"	"Raffle"	"tv123123"	"False"	""	"4"	"3"	"1"	"00:01:00"	"0,3333333333333333"
"5"	"SuperChargeArmyCampPower"	"Raffle"	"2024-12-18T10:37:18"	"True"	"True"	"2024-12-18T10:38:18"	"Raffle"	"Seraph"	"False"	""	"6"	"6"	"0"	"00:01:00"	"0,16666666666666666"
"5"	"SuperchargeMinePower"	"Raffle"	"2024-12-18T10:48:18"	"True"	"True"	"2024-12-18T10:49:19"	"Raffle"	"Krulle"	"False"	""	"5"	"5"	"0"	"00:01:01"	"0,2"
"3"	"SuperChargeArmyCampPower"	"Raffle"	"2024-12-18T12:02:19"	"True"	"True"	"2024-12-18T12:03:19"	"Raffle"	"accountkon"	"False"	""	"4"	"3"	"1"	"00:01:00"	"0,3333333333333333"
"5"	"SuperChargeArmyCampPower"	"Raffle"	"2024-12-18T12:31:19"	"True"	"True"	"2024-12-18T12:32:19"	"Raffle"	"Krulle"	"False"	""	"5"	"4"	"1"	"00:01:00"	"0,25"
"4"	"SuperchargeMinePower"	"Raffle"	"2024-12-18T13:58:19"	"True"	"True"	"2024-12-18T13:59:19"	"Raffle"	"Creature00"	"False"	""	"4"	"4"	"0"	"00:01:00"	"0,25"
"6"	"FreeCachePower"	"Raffle"	"2024-12-18T14:15:19"	"True"	"True"	"2024-12-18T14:16:20"	"Raffle"	"Grejor"	"False"	""	"5"	"3"	"2"	"00:01:01"	"0,3333333333333333"
"6"	"SuperChargeArmyCampPower"	"Raffle"	"2024-12-18T15:45:20"	"True"	"True"	"2024-12-18T15:46:20"	"Raffle"	"Gunk"	"False"	""	"5"	"4"	"1"	"00:01:00"	"0,25"
"4"	"SuperchargeMinePower"	"Raffle"	"2024-12-18T16:31:20"	"True"	"True"	"2024-12-18T16:32:20"	"Raffle"	"geforce"	"False"	""	"7"	"7"	"0"	"00:01:00"	"0,14285714285714285"
"5"	"FreeCachePower"	"Raffle"	"2024-12-18T16:43:21"	"True"	"True"	"2024-12-18T16:44:21"	"Waffle"	"Bodski"	"False"	""	"11"	"10"	"1"	"00:01:00"	"0,1"
"7"	"None"	"Raffle"	"2024-12-18T17:44:21"	"True"	"True"	"2024-12-18T17:45:21"	"Raffle"	"geforce"	"False"	""	"10"	"6"	"4"	"00:01:00"	"0,16666666666666666"
"5"	"SuperchargeMinePower"	"Raffle"	"2024-12-18T19:00:21"	"True"	"True"	"2024-12-18T19:01:22"	"Raffle"	"JK_3"	"False"	""	"9"	"8"	"1"	"00:01:01"	"0,125"
"5"	"FreeCachePower"	"Raffle"	"2024-12-18T20:01:22"	"True"	"True"	"2024-12-18T20:02:22"	"Raffle"	"Gunk"	"False"	""	"10"	"9"	"1"	"00:01:00"	"0,1111111111111111"
"3"	"None"	"Raffle"	"2024-12-18T20:17:22"	"True"	"True"	"2024-12-18T20:18:22"	"Raffle"	"cat tail"	"False"	""	"6"	"5"	"1"	"00:01:00"	"0,2"
"2"	"MarketRaidPower"	"Waffle"	"2024-12-18T21:53:22"	"True"	"True"	"2024-12-18T21:54:22"	"Raffle"	"Gunk"	"False"	""	"5"	"5"	"0"	"00:01:00"	"0,2"
"5"	"SuperChargeArmyCampPower"	"Raffle"	"2024-12-18T22:34:22"	"True"	"True"	"2024-12-18T22:35:23"	"Raffle"	"Widzisz"	"False"	""	"6"	"5"	"1"	"00:01:01"	"0,2"
"5"	"TimeWarpPower"	"Raffle"	"2024-12-19T00:11:23"	"True"	"True"	"2024-12-19T00:12:23"	"Raffle"	"Widzisz"	"False"	""	"6"	"6"	"0"	"00:01:00"	"0,16666666666666666"
"7"	"TimeWarpPower"	"Raffle"	"2024-12-19T00:41:23"	"True"	"True"	"2024-12-19T00:42:23"	"Raffle"	"sarahxxoxx"	"False"	""	"7"	"7"	"0"	"00:01:00"	"0,14285714285714285"
"3"	"FreeCachePower"	"Raffle"	"2024-12-19T02:06:23"	"True"	"True"	"2024-12-19T02:07:23"	"Raffle"	"ZombieSlay"	"False"	""	"9"	"8"	"1"	"00:01:00"	"0,125"
"4"	"TimeWarpPower"	"Raffle"	"2024-12-19T04:00:24"	"True"	"True"	"2024-12-19T04:01:24"	"Raffle"	"awaythro"	"False"	""	"8"	"8"	"0"	"00:01:00"	"0,125"
"57"	"None"	"Raffle"	"2024-12-19T05:33:24"	"True"	"True"	"2024-12-19T05:34:24"	"Raffle"	"Umi"	"False"	""	"5"	"5"	"0"	"00:01:00"	"0,2"
"7"	"None"	"Raffle"	"2024-12-19T06:50:24"	"True"	"True"	"2024-12-19T06:51:24"	"Raffle"	"Seraph"	"False"	""	"5"	"4"	"1"	"00:01:00"	"0,25"
"6"	"MarketRaidPower"	"Raffle"	"2024-12-19T07:32:24"	"True"	"True"	"2024-12-19T07:33:25"	"Raffle"	"Drama"	"False"	""	"5"	"5"	"0"	"00:01:01"	"0,2"
"5"	"FreeCachePower"	"Raffle"	"2024-12-19T07:45:25"	"True"	"True"	"2024-12-19T07:46:25"	"Raffle"	"Seraph"	"False"	""	"5"	"5"	"0"	"00:01:00"	"0,2"
"5"	"FogBusterPower"	"Raffle"	"2024-12-19T08:41:25"	"True"	"True"	"2024-12-19T08:42:25"	"Raffle"	"geforce"	"False"	""	"4"	"4"	"0"	"00:01:00"	"0,25"
"5"	"PoorArtifact"	"Raffle"	"2024-12-19T10:02:25"	"True"	"True"	"2024-12-19T10:03:25"	"Raffle"	"BobGod"	"False"	""	"6"	"4"	"2"	"00:01:00"	"0,25"
"5"	"PoorArtifact"	"Raffle"	"2024-12-19T11:35:25"	"True"	"True"	"2024-12-19T11:36:26"	"Raffle"	"geforce"	"False"	""	"4"	"4"	"0"	"00:01:01"	"0,25"
"6"	"TimeWarpPower"	"Raffle"	"2024-12-19T13:18:26"	"True"	"True"	"2024-12-19T13:19:26"	"Raffle"	"cat tail"	"False"	""	"3"	"1"	"2"	"00:01:00"	"1"
"5"	"SuperChargeArmyCampPower"	"Raffle"	"2024-12-19T14:06:26"	"True"	"True"	"2024-12-19T14:07:26"	"Raffle"	"Grejor"	"False"	""	"2"	"2"	"0"	"00:01:00"	"0,5"
"7"	"TimeWarpPower"	"Raffle"	"2024-12-19T14:55:26"	"True"	"True"	"2024-12-19T14:56:27"	"Raffle"	"awaythro"	"False"	""	"6"	"6"	"0"	"00:01:01"	"0,16666666666666666"
"4"	"FreeCachePower"	"Raffle"	"2024-12-19T16:48:27"	"True"	"True"	"2024-12-19T16:49:27"	"Raffle"	"Ghost"	"False"	""	"10"	"10"	"0"	"00:01:00"	"0,1"
"7"	"FreeCachePower"	"Raffle"	"2024-12-19T18:44:27"	"True"	"True"	"2024-12-19T18:45:27"	"Raffle"	"cat tail"	"False"	""	"9"	"8"	"1"	"00:01:00"	"0,125"
"6"	"FreeCachePower"	"Raffle"	"2024-12-19T19:48:27"	"True"	"True"	"2024-12-19T19:49:27"	"Waffle"	"Sapk"	"False"	""	"5"	"4"	"1"	"00:01:00"	"0,25"
"6"	"FreeCachePower"	"Raffle"	"2024-12-19T21:30:28"	"True"	"True"	"2024-12-19T21:31:28"	"Raffle"	"sarahxxoxx"	"False"	""	"10"	"9"	"1"	"00:01:00"	"0,1111111111111111"
"4"	"FogBusterPower"	"Raffle"	"2024-12-19T22:24:28"	"True"	"True"	"2024-12-19T22:25:28"	"Raffle"	"Ghost"	"False"	""	"5"	"5"	"0"	"00:01:00"	"0,2"
"6"	"TimeWarpPower"	"Raffle"	"2024-12-20T00:09:28"	"True"	"True"	"2024-12-20T00:10:28"	"Raffle"	"SkweerookL"	"False"	""	"10"	"8"	"2"	"00:01:00"	"0,125"
"59"	"PoorArtifact"	"Raffle"	"2024-12-20T00:29:28"	"True"	"True"	"2024-12-20T00:30:28"	"Raffle"	"Ghost"	"False"	""	"7"	"7"	"0"	"00:01:00"	"0,14285714285714285"
"8"	"FreeCachePower"	"Raffle"	"2024-12-20T00:50:29"	"True"	"True"	"2024-12-20T00:51:29"	"Raffle"	"ZombieSlay"	"False"	""	"6"	"6"	"0"	"00:01:00"	"0,16666666666666666"
"44"	"SuperChargeArmyCampPower"	"Raffle"	"2024-12-20T02:03:29"	"True"	"True"	"2024-12-20T02:04:29"	"Raffle"	"GODZILLARE"	"False"	""	"8"	"8"	"0"	"00:01:00"	"0,125"
"5"	"SuperchargeMinePower"	"Raffle"	"2024-12-20T03:36:29"	"True"	"True"	"2024-12-20T03:37:29"	"Raffle"	"Ghost"	"False"	""	"7"	"7"	"0"	"00:01:00"	"0,14285714285714285"
"7"	"FreeCachePower"	"Raffle"	"2024-12-20T05:32:29"	"True"	"True"	"2024-12-20T05:33:29"	"Raffle"	"Ghost"	"False"	""	"4"	"4"	"0"	"00:01:00"	"0,25"
"54"	"TimeWarpPower"	"Raffle"	"2024-12-20T07:09:29"	"True"	"False"	"2024-12-20T07:10:30"	"Raffle"	""	"False"	""	"1"	"0"	"1"	"00:01:01"	"∞"
"57"	"SuperchargeMinePower"	"Raffle"	"2024-12-20T07:59:30"	"True"	"True"	"2024-12-20T08:00:30"	"Raffle"	"Widzisz"	"False"	""	"1"	"1"	"0"	"00:01:00"	"1"
"6"	"MarketRaidPower"	"Wafaffle"	"2024-12-20T08:46:30"	"True"	"True"	"2024-12-20T08:47:30"	"Raffle"	"Ursus"	"False"	""	"3"	"2"	"1"	"00:01:00"	"0,5"
"4"	"SuperChargeArmyCampPower"	"Raffle"	"2024-12-20T10:04:31"	"True"	"True"	"2024-12-20T10:05:31"	"Raffle"	"BobGod"	"False"	""	"4"	"2"	"2"	"00:01:00"	"0,5"
"55"	"TimeWarpPower"	"Raffle"	"2024-12-20T11:53:31"	"True"	"True"	"2024-12-20T11:54:31"	"Raffle"	"Seraph"	"False"	""	"5"	"5"	"0"	"00:01:00"	"0,2"
"56"	"SuperChargeArmyCampPower"	"Raffle"	"2024-12-20T12:33:31"	"True"	"True"	"2024-12-20T12:34:31"	"Raffle"	"Seraph"	"False"	""	"8"	"8"	"0"	"00:01:00"	"0,125"
"7"	"FreeCachePower"	"Raffle"	"2024-12-20T12:46:31"	"True"	"True"	"2024-12-20T12:47:31"	"Raffle"	"Seraph"	"False"	""	"5"	"4"	"1"	"00:01:00"	"0,25"
"5"	"TimeWarpPower"	"Raffle"	"2024-12-20T14:07:31"	"True"	"True"	"2024-12-20T14:08:32"	"Raffle"	"sarahxxoxx"	"False"	""	"9"	"8"	"1"	"00:01:01"	"0,125"
"5"	"TimeWarpPower"	"Raffle"	"2024-12-20T15:46:32"	"True"	"True"	"2024-12-20T15:47:32"	"Raffle"	"Gunk"	"False"	""	"8"	"7"	"1"	"00:01:00"	"0,14285714285714285"
"5"	"TimeWarpPower"	"Raffle"	"2024-12-20T15:57:32"	"True"	"True"	"2024-12-20T15:58:32"	"Raffle"	"geforce"	"False"	""	"4"	"4"	"0"	"00:01:00"	"0,25"
"7"	"MarketRaidPower"	"Raffle"	"2024-12-20T16:26:32"	"True"	"True"	"2024-12-20T16:27:33"	"Raffle"	"awaythro"	"False"	""	"11"	"11"	"0"	"00:01:01"	"0,09090909090909091"
"5"	"SuperChargeArmyCampPower"	"Raffle"	"2024-12-20T17:34:33"	"True"	"True"	"2024-12-20T17:35:33"	"Wafaffle"	"Texx"	"False"	""	"8"	"8"	"0"	"00:01:00"	"0,125"
"6"	"SuperchargeMinePower"	"Raffle"	"2024-12-20T18:02:33"	"True"	"True"	"2024-12-20T18:03:34"	"Raffle"	"Hatter"	"False"	""	"8"	"8"	"0"	"00:01:01"	"0,125"
"4"	"MarketRaidPower"	"Raffle"	"2024-12-20T19:12:34"	"True"	"True"	"2024-12-20T19:13:34"	"Ruthless"	"JK_3"	"False"	""	"9"	"8"	"1"	"00:01:00"	"0,125"
"5"	"None"	"Raffle"	"2024-12-20T19:58:34"	"True"	"True"	"2024-12-20T19:59:34"	"Raffle"	"Widzisz"	"False"	""	"7"	"6"	"1"	"00:01:00"	"0,16666666666666666"
"3"	"TimeWarpPower"	"Raffle"	"2024-12-20T20:46:34"	"True"	"True"	"2024-12-20T20:47:35"	"Raffle"	"Widzisz"	"False"	""	"6"	"5"	"1"	"00:01:01"	"0,2"
"6"	"FreeCachePower"	"Raffle"	"2024-12-20T22:18:35"	"True"	"True"	"2024-12-20T22:19:35"	"Raffle"	"geforce"	"False"	""	"10"	"10"	"0"	"00:01:00"	"0,1"
"7"	"InspireMercenariesPower"	"Raffle"	"2024-12-21T00:12:35"	"True"	"True"	"2024-12-21T00:13:35"	"Raffle"	"tv123123"	"False"	""	"6"	"5"	"1"	"00:01:00"	"0,2"
"5"	"TimeWarpPower"	"Raffle"	"2024-12-21T00:31:35"	"True"	"True"	"2024-12-21T00:32:36"	"Raffle"	"BobGod"	"False"	""	"8"	"8"	"0"	"00:01:01"	"0,125"
"4"	"SuperChargeArmyCampPower"	"Raffle"	"2024-12-21T01:43:36"	"True"	"True"	"2024-12-21T01:44:36"	"Raffle"	"Widzisz"	"False"	""	"10"	"8"	"2"	"00:01:00"	"0,125"
"2"	"FreeCachePower"	"Wafaffle"	"2024-12-21T02:57:36"	"True"	"True"	"2024-12-21T02:58:36"	"Raffle"	"tv123123"	"False"	""	"6"	"6"	"0"	"00:01:00"	"0,16666666666666666"
"5"	"TimeWarpPower"	"Raffle"	"2024-12-21T04:47:36"	"True"	"True"	"2024-12-21T04:48:36"	"Raffle"	"Grejor"	"False"	""	"6"	"6"	"0"	"00:01:00"	"0,16666666666666666"
"2"	"FreeCachePower"	"Wafaffle"	"2024-12-21T05:31:37"	"True"	"True"	"2024-12-21T05:32:37"	"Raffle"	"Seraph"	"False"	""	"4"	"4"	"0"	"00:01:00"	"0,25"
"7"	"FreeCachePower"	"Raffle"	"2024-12-21T06:15:37"	"True"	"True"	"2024-12-21T06:16:37"	"Raffle"	"Seraph"	"False"	""	"3"	"3"	"0"	"00:01:00"	"0,3333333333333333"
"3"	"FreeCachePower"	"Raffle"	"2024-12-21T08:04:37"	"True"	"True"	"2024-12-21T08:05:37"	"Raffle"	"Seraph"	"False"	""	"2"	"2"	"0"	"00:01:00"	"0,5"
"5"	"PoorArtifact"	"Raffle"	"2024-12-21T09:39:37"	"True"	"True"	"2024-12-21T09:40:37"	"Raffle"	"Widzisz"	"False"	""	"4"	"3"	"1"	"00:01:00"	"0,3333333333333333"
"3"	"PoorArtifact"	"Raffle"	"2024-12-21T09:50:38"	"True"	"True"	"2024-12-21T09:51:38"	"Raffle"	"Hatter"	"False"	""	"3"	"3"	"0"	"00:01:00"	"0,3333333333333333"
"5"	"TimeWarpPower"	"Raffle"	"2024-12-21T10:43:38"	"True"	"True"	"2024-12-21T10:44:38"	"Raffle"	"Seraph"	"False"	""	"1"	"1"	"0"	"00:01:00"	"1"
"4"	"FreeCachePower"	"Raffle"	"2024-12-21T11:57:38"	"True"	"True"	"2024-12-21T11:58:38"	"Raffle"	"SHROJI-Ken"	"False"	""	"5"	"5"	"0"	"00:01:00"	"0,2"
"4"	"SuperchargeMinePower"	"Raffle"	"2024-12-21T13:36:38"	"True"	"True"	"2024-12-21T13:37:38"	"Ruthless"	"Grejor"	"False"	""	"6"	"3"	"3"	"00:01:00"	"0,3333333333333333"
"4"	"TimeWarpPower"	"Raffle"	"2024-12-21T14:00:39"	"True"	"True"	"2024-12-21T14:01:39"	"Raffle"	"sarahxxoxx"	"False"	""	"6"	"6"	"0"	"00:01:00"	"0,16666666666666666"
"4"	"SuperchargeMinePower"	"Raffle"	"2024-12-21T15:45:39"	"True"	"True"	"2024-12-21T15:46:39"	"Raffle"	"Gunk"	"False"	""	"5"	"4"	"1"	"00:01:00"	"0,25"
"5"	"None"	"Raffle"	"2024-12-21T16:19:39"	"True"	"True"	"2024-12-21T16:20:39"	"Raffle"	"Doctor K"	"False"	""	"5"	"5"	"0"	"00:01:00"	"0,2"
"4"	"InspireMercenariesPower"	"Raffle"	"2024-12-21T17:33:40"	"True"	"True"	"2024-12-21T17:34:40"	"Raffle"	"CompCole"	"False"	""	"3"	"3"	"0"	"00:01:00"	"0,3333333333333333"
"4"	"FreeCachePower"	"Raffle"	"2024-12-21T19:28:40"	"True"	"True"	"2024-12-21T19:29:40"	"Raffle"	"awaythro"	"False"	""	"6"	"4"	"2"	"00:01:00"	"0,25"
